mcEdepQuenched,BerekelyAlphaBeta
0.761112,-53.6857
0.766941,-47.6104
0.214895,-10.1011
0.656055,-49.7607
1.101,-68.7483
1.22764,-40.8148
1.48221,-87.4079
0.259757,-18.4939
0.727696,-48.8361
0.77119,-35.9379
1.62086,-93.7224
0.982852,-49.4454
1.25774,-88.1938
0.760012,-61.2632
0.609011,-44.0945
0.479758,-29.6405
0.878799,-55.226
0.889296,-54.0765
0.991693,-74.0617
0.739512,-43.3296
1.06725,-73.5607
0.435079,-23.1519
0.531364,-35.1173
0.403808,-25.8712
0.559612,-35.9396
0.206056,-12.0531
1.10283,-64.2418
0.814146,-55.141
1.37675,-93.5002
0.806471,-56.8458
1.41647,-91.6867
0.626533,-40.0371
0.981606,-72.6358
0.835371,-53.6667
0.324512,-15.6895
1.56177,-97.4155
0.432328,-17.3363
0.298362,-12.8389
0.414455,-23.515
1.05743,-72.6768
0.73127,-44.478
1.11231,-54.1746
0.724252,-50.3985
1.1173,-59.9471
0.473202,-32.8132
0.890664,-60.3099
0.419859,-29.1843
0.520068,-36.0263
0.559776,-37.3304
1.03634,-58.7555
0.609462,-38.7073
1.42826,-101.007
0.0729148,-3.26841
0.335892,-11.5023
1.26349,-93.3621
0.970336,-69.7355
0.469151,-31.7099
0.35318,-18.8841
0.661191,-33.0766
0.800454,-55.3633
1.58258,-103.145
0.314982,-20.8798
1.14505,-61.109
0.876184,-54.5008
0.865806,-38.3075
1.13241,-71.7768
1.21783,-90.5098
1.10155,-64.0398
1.65502,-106.205
1.36351,-84.8025
1.42103,-99.3872
1.08056,-64.8536
1.20734,-52.3407
1.69992,-66.5597
1.17038,-75.0652
0.282548,-16.0575
1.43069,-87.0609
0.494476,-13.0064
0.61668,-40.8787
0.440939,-23.9141
1.69495,-82.9312
0.725147,-46.1287
1.39748,-92.5523
1.92812,-72.9478
0.428947,-28.8426
0.262449,-12.4288
0.233203,-15.6552
1.02726,-68.2982
1.21024,-80.7129
0.728568,-53.6098
0.701511,-50.1447
1.93166,-127.848
0.811582,-45.0895
0.74902,-41.1239
0.240798,-9.56588
0.356911,-20.0628
0.425595,-29.2538
1.84959,-110.561
1.21118,-67.7998
0.818114,-51.7706
0.205552,-13.1359
0.681723,-48.7293
1.06575,-61.3711
0.962555,-57.4696
1.04559,-51.0509
0.780827,-39.7823
0.342082,-20.2861
0.0617031,-3.92637
0.567927,-27.5989
0.461293,-31.1557
0.590417,-40.0631
1.39577,-54.8997
0.782441,-53.1945
1.02001,-67.6967
0.136264,-8.74775
0.830386,-46.059
1.26074,-72.1774
0.280833,-10.84
0.313355,-24.3241
1.10288,-69.4636
0.433121,-27.03
0.924522,-61.6857
0.491867,-36.1254
0.405849,-27.346
0.400832,-28.8604
1.55023,-97.0996
1.20047,-73.54
0.462687,-23.3812
0.729728,-39.3914
0.653108,-38.1896
0.707372,-43.6914
0.623046,-38.0241
0.982751,-32.3348
1.04547,-70.1708
1.05655,-7.35377
1.35563,-52.4661
0.674373,-53.3412
1.64599,-92.2684
0.72704,-31.8447
0.080145,-3.65396
0.579813,-42.7974
0.580152,-32.6906
1.4559,-92.0431
0.886848,-42.2039
1.42183,-70.7479
1.23043,-70.4662
0.330958,-26.6357
1.24275,-81.8835
0.859844,-54.0197
0.653973,-38.7757
0.683288,-26.6303
1.72006,-97.6023
0.952016,-61.1909
1.06903,-76.115
0.860649,-58.3759
0.976703,-66.477
0.457298,-22.5381
0.941885,-65.7283
0.281818,-24.2201
0.480689,-23.1959
0.85398,-49.5598
0.889774,-61.772
0.107504,-8.95549
1.07795,-82.0767
1.04116,-62.6159
1.34955,-86.2651
1.38643,-87.7062
2.09079,-134.189
0.712008,-46.8492
0.971057,-45.8855
1.34832,-81.8393
1.77573,-108.806
0.567455,-30.2089
0.870827,-57.8619
0.315185,-20.5481
0.654095,-38.4565
0.382158,-22.6541
0.801777,-50.807
0.117115,-9.38561
1.31619,-82.0962
0.617614,-32.6755
0.330711,-18.7235
0.338705,-22.2951
0.581964,-31.3216
0.21445,-15.9567
0.336769,-26.1053
0.803613,-50.1863
1.05715,-75.3392
0.859926,-52.4777
1.11362,-47.019
1.06019,-60.4589
1.09467,-61.8879
0.572166,-24.5845
0.460526,-20.3491
0.362916,-26.9539
0.562776,-23.2879
0.816375,-50.6325
0.543393,-45.8542
1.03853,-47.6889
0.374131,-16.044
1.00876,-69.7271
0.391724,-20.1337
1.35177,-48.1724
1.09181,-66.8858
1.6952,-116.172
0.728959,-41.244
0.608475,-41.0165
0.97922,-63.1461
0.715387,-50.5788
0.956173,-62.9359
0.208516,-17.8612
1.44426,-101.623
1.50579,-98.5755
0.319013,-19.6116
1.80208,-104.342
0.766875,-41.7333
0.732925,-42.4261
0.992477,-45.4958
0.671625,-42.7727
0.865209,-30.468
0.717392,-35.4265
1.05263,-59.8177
0.211586,-9.29256
0.649173,-6.73564
1.61352,-90.0606
1.8825,-128.559
0.964498,-65.7798
0.140867,-10.2308
0.588935,-33.4645
1.52159,-99.6529
1.41504,-88.9026
0.407725,-18.9521
0.481676,-24.3823
0.339292,-22.9552
1.08821,-78.2374
0.94926,-59.5695
0.635936,-35.1611
0.707894,-39.495
0.601188,-41.4993
0.639628,-36.0221
0.578526,-40.9804
0.989005,-60.0203
1.62284,-109.111
0.882492,-57.4852
0.0814862,-2.47541
0.245276,-13.7171
1.66683,-107.57
1.27405,-58.485
1.34687,-85.9851
0.581998,-42.819
1.04397,-58.3626
0.259996,-16.9763
0.439856,-29.767
0.197877,-12.8304
0.520646,-31.3064
1.61495,-96.2213
0.755906,-52.5364
0.442951,-27.3573
1.36923,-64.2979
1.50244,-82.638
0.312707,-19.3485
0.724997,-47.3713
1.47711,-107.484
0.911862,-62.1235
0.47989,-17.5329
0.418853,-23.0159
0.440148,-32.3129
1.3799,-59.7922
0.462612,-11.7635
0.130176,-5.50662
0.632301,-34.6261
1.72478,-81.266
0.435123,-23.316
1.87008,-113.777
1.10256,-80.1856
0.213384,-13.9038
0.354025,-16.5956
1.40241,-80.1453
1.26129,-87.3437
0.909152,-59.231
1.17044,-57.466
0.435606,-31.2176
0.591819,-45.3889
0.491071,-34.5499
0.860661,-30.1369
1.20188,-79.1492
0.339475,-22.1599
0.858104,-43.7633
1.55473,-99.7334
1.79351,-104.61
0.336426,-23.1527
0.41563,-17.832
1.49217,-99.4486
1.28871,-53.3212
1.00043,-65.6233
0.81367,-36.6211
0.834286,-51.8866
1.63303,-95.6255
0.612114,-37.3529
1.18557,-53.7282
1.05673,-79.8375
0.663898,-39.8212
1.45338,-87.708
1.0227,-68.4727
1.95323,-75.7594
0.474068,-33.0292
0.227339,-8.68955
0.488707,-41.9157
0.198521,-8.47094
0.249002,-13.8842
1.24482,-78.9504
0.662194,-38.9568
1.21745,-82.6972
2.03723,-116.381
1.33831,-98.8084
0.0591206,0.960019
1.64626,-78.5839
1.15648,-67.2705
0.740361,-45.8515
0.53547,-34.9505
0.383725,-16.6559
0.129059,-10.8175
0.84761,-47.0752
1.68955,-109.108
1.19567,-54.7471
0.265729,-20.8663
1.23195,-71.9419
1.22834,-80.8607
0.975008,-58.645
1.10653,-55.6159
0.335212,-22.5392
0.932938,-50.0947
0.178821,-12.5475
1.59153,-107.251
0.407329,-30.0067
1.2664,-91.2489
0.297495,-19.5587
0.847558,-42.1578
0.755687,-43.1738
0.459051,-27.0998
1.43495,-92.2478
0.113356,-4.32182
0.421044,-24.3619
1.52105,-85.8462
0.949213,-50.1331
1.5045,-94.9068
0.433151,-30.4711
0.757799,-43.3679
0.458862,-25.2666
1.11605,-53.8346
0.685214,-47.1509
0.841511,-49.7268
0.180015,-12.2111
0.504656,-26.2211
1.09506,-68.0927
0.634525,-35.911
1.56457,-107.185
1.20143,-75.1873
0.929824,-31.1844
0.489547,-29.1593
1.13501,-70.2245
0.265954,-18.6224
1.2784,-74.3042
0.265669,-8.38559
1.54396,-107.935
1.37686,-86.5737
1.26203,-86.1257
0.510799,-35.0618
0.72608,-49.264
1.32238,-76.233
0.805754,-53.1122
0.799461,-48.6787
0.755115,-50.2294
0.624598,-41.4037
0.341568,-19.5167
1.59447,-108.451
0.0843337,-8.89896
0.771882,-47.9005
0.58981,-37.4043
0.322623,-18.5077
1.11121,-62.2952
1.00507,-70.9605
1.40787,-95.3032
1.45995,-53.2278
0.924622,-53.7549
1.13959,-72.4173
0.976954,-55.8335
1.03395,-38.8735
1.54277,-101.059
1.20527,-76.2637
0.41743,-29.8135
0.354477,-18.0164
0.790204,-45.1143
1.13751,-56.139
0.455618,-29.416
0.698446,-47.5757
0.872237,-62.5026
0.767244,-49.8239
0.936705,-67.9107
1.76253,-110.733
0.678271,-41.3961
1.7448,-102.316
1.1052,-51.686
1.5479,-96.0301
0.230928,-16.3702
1.16844,-75.7027
0.304301,-19.1309
0.464699,-32.9001
0.929899,-63.0352
0.205405,-9.72735
0.792698,-58.8811
1.28232,-95.1864
0.670495,-42.0274
0.401427,-23.917
0.667064,-31.9417
0.931321,-47.952
1.22626,-88.6338
0.415681,-16.692
1.39851,-78.0461
1.14027,-71.1746
1.63503,-76.0844
1.43788,-92.166
0.376385,-11.4654
1.1626,-58.9604
0.590411,-38.8386
0.522644,-34.3614
0.98014,-58.2439
0.2376,-13.3885
0.832125,-59.9963
0.486078,-35.2915
0.220987,-16.625
0.396633,-29.5999
0.838703,-52.1154
0.502165,-29.3453
0.979518,-60.8014
1.0903,-73.8847
0.269401,-19.5208
0.604405,-40.7542
1.1695,-62.6186
0.903876,-35.6172
1.20984,-53.1024
0.657409,-33.1262
1.01715,-46.6643
0.714543,-34.765
0.124457,-6.69267
1.54187,-99.9959
1.65637,-108.588
0.0965132,-5.15576
0.982551,-67.4771
0.809538,-51.8344
0.113039,-7.88956
0.429335,-27.9777
1.27198,-77.4214
0.683213,-32.8716
0.734834,-27.8982
0.668266,-42.4872
0.856955,-39.3137
0.280602,-21.0358
0.264029,-12.7552
0.77691,-47.3392
1.14993,-51.7791
0.393233,-16.3906
0.517121,-34.9873
0.424781,-22.8359
1.09248,-60.6812
0.827247,-36.0004
1.2661,-84.294
0.354367,-26.7225
0.600191,-27.6822
1.37611,-51.6187
0.927672,-59.8036
1.09223,-76.2208
1.18762,-47.3365
0.504856,-37.454
0.716173,-41.9545
0.71372,-48.2361
0.870414,-61.3407
0.394103,-16.0503
0.81814,-42.5066
0.416338,-23.2828
0.949895,-55.8099
1.29669,-74.8092
0.629331,-39.0432
1.55349,-108.615
1.21211,-84.9567
1.01742,-41.0855
1.86031,-98.4772
0.420604,-28.587
0.53702,-38.1615
0.228064,-17.0448
1.13179,-64.984
0.488424,-26.7326
1.32641,-78.1923
1.16456,-67.8536
0.634506,-40.0748
1.64172,-100.097
1.53976,-86.4552
0.28681,-18.8187
0.570282,-42.42
1.97974,-116.978
1.20351,-55.4751
0.844876,-58.3494
0.639495,-35.4035
0.1379,-4.3161
0.136572,-6.072
0.459879,-32.8746
1.20965,-68.7151
0.399812,-22.5326
1.67709,-97.6602
0.798804,-54.7374
0.593795,-36.1449
0.581987,-33.3562
0.731719,-49.7672
0.947238,-56.0486
0.991418,-68.0669
1.33604,-43.9571
0.348928,-13.3869
0.63069,-35.7718
0.511104,-30.2444
1.33458,-84.8092
0.589664,-40.3929
0.456004,-32.2898
0.925433,-54.6346
0.630257,-30.6681
0.092364,-7.23937
1.2333,-64.1869
1.59024,-94.6407
1.68367,-119.922
0.634611,-40.9515
0.756815,-25.8406
1.66354,-75.1851
0.818318,-50.4998
0.747192,-47.6678
1.35065,-61.4668
0.914203,-49.5482
0.596117,-50.6875
0.741451,-50.8016
0.121848,-10.5716
1.40627,-90.936
0.997981,-60.7007
1.07662,-71.6254
0.094401,-3.85696
0.690845,-24.2394
0.567943,-36.3843
1.00428,-62.7676
0.991487,-58.8578
0.522699,-37.1419
0.328577,-21.6884
1.54846,-83.9138
1.18753,-48.4072
1.11246,-59.8064
1.26786,-78.7661
1.10556,-72.5757
1.38099,-80.0218
0.26164,-22.1875
1.41548,-92.0868
0.0627615,-1.89088
0.801302,-39.6226
0.937717,-61.2489
0.499434,-32.2047
0.269984,-9.38644
1.53854,-97.1652
1.06984,-73.4129
0.903575,-65.1922
0.100391,-4.00902
0.586868,-36.0173
0.146101,-8.41533
0.827198,-39.762
0.651251,-28.6578
0.89986,-50.7376
0.877674,-52.9801
1.63757,-94.9407
0.766801,-55.6011
1.32359,-49.9519
1.07446,-59.8964
0.166597,-7.71911
0.603659,-40.917
0.388342,-21.9825
1.05073,-44.5565
0.709354,-54.1707
0.472439,-26.7295
0.959908,-64.1683
1.58021,-60.114
0.664655,-41.6768
1.55812,-106.427
1.3925,-61.343
0.613728,-29.978
1.49085,-104.102
1.20697,-84.0787
0.136841,-10.6668
0.247021,-17.4766
0.60715,-46.2521
0.186702,-11.5232
1.39203,-79.3137
0.23031,-9.29787
0.305998,-16.1319
1.64668,-108.615
0.944465,-51.2403
0.392407,-14.2734
1.63867,-64.077
0.880028,-45.887
0.621717,-38.0416
1.11846,-80.7167
1.04669,-68.2869
0.556101,-32.0536
0.238372,-12.4626
0.259621,-13.7965
1.28734,-75.9195
1.07359,-61.5957
0.970583,-48.7231
1.01073,-42.2926
0.512611,-38.7984
1.53775,-100.283
1.13499,-53.3294
0.13099,-7.55809
0.46551,-31.1028
1.06232,-68.305
0.345445,-18.9971
0.43382,-32.9054
0.939074,-63.9375
1.21772,-89.7606
1.74568,-108.113
0.976062,-41.2194
0.759587,-52.1206
1.22291,-56.8397
1.12861,-71.1303
1.72306,-124.091
1.0761,-66.2549
0.451034,-22.4541
1.04147,-71.2839
1.14741,-74.7066
1.18288,-47.4347
0.391142,-29.9429
2.08627,-116.349
1.67764,-87.109
0.246419,-12.6162
0.8094,-30.1404
1.03234,-52.1442
0.910888,-54.6562
0.966968,-41.4263
1.03145,-66.7709
1.08233,-78.2212
1.53991,-54.7646
1.03615,-61.6742
1.0995,-61.6441
0.5559,-39.504
0.270318,-13.8625
0.998203,-58.2331
0.202053,-14.729
0.836035,-56.2582
0.13352,-9.86653
0.702212,-41.341
1.25229,-75.3018
0.581358,-42.6954
1.35756,-82.5488
0.331228,-25.5357
0.574175,-22.5477
1.63808,-108.004
0.563602,-36.3091
0.653394,-39.6841
0.70544,-48.2054
0.482465,-36.2401
0.23933,-13.4362
0.877616,-52.375
0.264144,-13.9131
1.12749,-79.5859
0.12764,-7.08516
0.528814,-32.366
0.948383,-66.1847
1.84281,-129.293
1.2833,-58.5012
0.479825,-36.8839
1.31792,-86.9679
0.523018,-27.1997
0.945309,-39.6859
0.641993,-38.4756
1.36052,-65.1444
0.590646,-41.3333
0.382779,-18.6496
1.446,-100.94
0.878163,-45.2041
1.54504,-87.1724
1.70891,-125.98
1.42132,-78.7991
0.918197,-71.7703
0.684671,-35.6099
1.58682,-88.7912
1.41341,-90.2852
0.44775,-22.6168
1.03685,-63.3987
0.575872,-35.5893
1.17985,-60.0666
0.717232,-41.5655
1.39958,-82.9423
0.606792,-36.9525
1.13453,-75.5198
0.215261,-7.50502
0.283876,-16.6511
1.49714,-60.3099
1.37241,-86.2655
0.676861,-49.2706
0.145047,-7.64257
1.31003,-81.7521
0.679327,-44.5412
1.76696,-75.6313
1.12555,-31.1472
0.992285,-61.4555
1.45985,-89.923
0.750607,-40.528
0.421767,-20.7026
0.221704,-12.1792
1.19415,-78.5259
0.707843,-40.7832
0.522238,-28.7873
1.39583,-80.2872
0.235843,-16.7883
0.123958,-8.58512
1.13206,-80.603
1.00433,-68.7296
1.07187,-75.4315
0.356172,-22.9283
0.774611,-41.6215
1.05759,-74.2402
0.814685,-50.6525
0.699587,-41.9711
0.74799,-58.4771
0.358152,-22.4899
0.804804,-48.4876
1.67944,-104.858
0.616835,-41.8956
1.26013,-66.1369
1.50798,-102.289
1.01164,-69.6975
0.790118,-56.0022
0.789081,-53.6874
0.593138,-31.5508
1.68345,-84.2076
0.920646,-65.3961
0.913858,-70.1197
1.53056,-102.918
1.33807,-83.6816
0.82604,-59.4247
0.763005,-50.5765
1.06318,-52.9482
0.451602,-18.3052
1.63214,-92.9919
0.783277,-51.0659
0.79821,-51.1446
1.56509,-77.9428
0.420826,-15.5049
0.586551,-42.9457
0.404381,-26.6227
0.596014,-38.1568
0.117571,-9.48105
0.754038,-58.6555
0.92772,-69.9108
1.31187,-62.7333
0.775466,-52.5802
0.797949,-50.3487
0.440777,-33.6556
1.14547,-72.1222
1.56881,-76.6677
1.77557,-62.6933
1.39275,-92.2516
0.731555,-51.7944
1.75905,-107.701
1.46104,-88.3815
0.53723,-28.6288
1.50499,-72.9426
1.56567,-71.2699
1.75697,-116.204
1.35947,-95.8888
1.58666,-84.4181
0.332653,-11.9704
0.846689,-44.2011
1.38233,-102.463
0.969802,-69.4708
0.300175,-17.6211
1.2416,-78.8106
0.814257,-51.178
0.258515,-12.1254
0.832705,-56.1828
0.418469,-27.7386
0.725157,-45.4673
0.310986,-18.3507
0.610286,-35.5534
1.16975,-67.0646
0.382981,-15.9123
0.39231,-18.5459
0.249892,-12.8428
1.23895,-80.1172
0.246628,-16.0816
1.02052,-46.5261
1.41332,-89.4812
0.345146,-14.1212
0.0832806,-6.41577
0.126012,-6.29023
0.0836934,-6.23939
0.280091,-7.9987
1.41558,-78.6437
0.512766,-36.6289
0.801926,-39.3769
1.58665,-79.5678
0.671933,-30.6236
0.0576844,-4.63968
0.391969,-22.0391
0.751916,-51.6171
1.48001,-56.6948
1.49646,-118.552
0.248668,-9.74402
1.02761,-68.2167
1.14869,-83.521
0.604426,-39.6426
0.225076,-13.5116
0.900183,-59.8921
0.154356,-15.5091
0.58934,-36.1728
0.852648,-29.9759
1.27662,-72.6535
0.561541,-36.7268
0.387335,-21.3191
0.802423,-43.3594
0.601108,-36.1303
0.15973,-8.85049
0.848456,-56.3935
1.30092,-81.1803
0.890568,-61.193
0.968775,-44.2993
0.183431,-16.4296
1.0496,-63.0337
1.68638,-110.573
1.12132,-70.0438
1.06724,-71.3261
1.51557,-66.4479
0.163183,-10.8789
0.35963,-26.0351
0.327658,-14.387
0.335373,-23.9717
0.326421,-15.8394
0.923428,-48.7269
1.19913,-43.6773
0.387157,-30.1217
0.953881,-58.7594
0.223486,-14.0064
1.30467,-78.2099
0.508112,-37.2492
0.45388,-32.0895
0.397203,-31.888
0.426326,-30.7927
0.174233,-8.69728
0.215606,-19.5523
1.59397,-99.6943
0.652721,-43.8264
0.869466,-55.2996
1.46002,-48.1064
1.49605,-93.3882
1.41279,-61.2247
1.40806,-68.2579
0.845591,-59.5387
1.03039,-60.6637
1.10285,-72.8895
1.09986,-78.175
0.834679,-33.8208
0.410973,-18.0792
0.209738,-7.62853
1.16841,-62.0826
1.02126,-72.1918
0.923866,-48.9302
0.35356,-11.1021
0.517248,-27.3862
1.48174,-80.0786
1.03891,-41.9679
1.22097,-79.8536
1.08993,-74.1883
0.465577,-30.9576
0.651045,-30.5827
1.4523,-89.1473
1.30832,-75.3514
0.377259,-24.6831
1.31794,-59.3783
0.520912,-33.331
0.803481,-38.7406
0.606862,-41.4479
0.797826,-36.279
0.280133,-14.2142
1.44977,-92.5598
0.91921,-57.6239
0.901083,-55.4564
0.986974,-64.2604
1.10685,-70.0539
0.780554,-29.7599
0.671436,-42.0821
1.2337,-69.7927
0.336032,-21.1556
1.18388,-76.3203
1.02319,-60.7734
0.862291,-52.904
0.94374,-62.0536
0.396887,-13.9006
1.66549,-67.2661
1.61106,-57.7738
1.0417,-64.91
1.02109,-61.2863
0.431272,-32.8651
1.47227,-88.7985
0.910746,-47.8181
0.399148,-24.8702
1.25223,-43.3901
0.615815,-40.7158
0.28488,-19.6266
1.71485,-116.718
0.838677,-55.1885
1.59516,-65.6656
0.605073,-37.63
0.377898,-29.6927
1.05184,-78.956
0.882095,-50.5107
0.469958,-31.1437
1.74998,-80.7069
1.2998,-79.5661
0.475453,-26.4627
0.598514,-31.0829
0.214153,-12.97
0.142388,-7.82993
0.618722,-37.307
0.895811,-54.7123
1.67021,-110.78
0.119774,-7.26497
0.326873,-18.7745
0.523801,-26.9971
0.392871,-27.4942
0.623334,-34.5703
0.116013,-7.67974
0.75665,-38.5523
1.12349,-76.5835
1.34898,-100.796
1.22918,-79.956
0.80619,-52.3673
1.33289,-86.4039
1.58546,-93.6131
0.692834,-47.9142
1.48897,-93.3273
0.690094,-45.274
1.24111,-80.6083
0.620766,-46.047
0.968639,-62.7246
0.366732,-13.9999
1.41277,-71.8146
1.55937,-102.222
0.832893,-70.7724
1.31221,-86.0698
1.0385,-66.5774
0.468199,-20.3176
0.541197,-39.2311
0.663178,-42.9835
0.101468,-6.98521
1.12644,-59.8782
1.25227,-57.367
0.741507,-48.7075
0.10649,-5.28917
0.878319,-65.1566
0.22816,-7.59117
0.99613,-63.8328
0.549339,-28.3704
0.627479,-36.9331
0.33737,-20.6037
1.09967,-53.1137
1.83372,-110.308
0.997246,-74.9276
0.635982,-52.7121
0.587855,-34.3514
1.24577,-80.8399
1.25438,-54.6578
0.852026,-38.9314
1.92692,-74.9222
0.105224,-7.34538
1.2502,-55.6794
1.20748,-80.8307
0.0923851,-5.94809
0.457433,-30.8111
0.615109,-34.3443
0.190346,-9.06225
1.30264,-62.0287
1.00438,-49.4431
1.02863,-49.6835
0.205247,-16.1095
1.94335,-68.803
0.917237,-59.3992
0.274868,-20.5737
1.73208,-92.3615
1.70525,-93.7397
1.30533,-84.8187
0.890516,-54.5334
1.71822,-110.68
0.66973,-38.2336
0.482376,-29.5388
1.07021,-78.3869
0.363874,-28.5467
0.447213,-22.3748
1.31036,-74.2324
0.247001,-11.8275
0.822713,-55.9221
1.28801,-53.6179
0.624369,-47.9662
1.03985,-55.7101
0.417987,-25.1792
1.96051,-76.1545
0.669758,-42.3137
1.07748,-59.6682
0.926221,-51.4961
0.350946,-25.6695
1.03845,-74.6819
1.05208,-49.687
0.870778,-53.6154
0.745586,-50.7182
0.227242,-15.0398
0.69935,-47.6305
1.82652,-130.349
0.949835,-65.2705
1.60863,-104.638
1.20525,-83.9567
1.01987,-75.5333
0.830946,-50.1241
0.770864,-49.7651
1.07098,-72.8522
1.04217,-52.0824
0.569567,-31.6531
0.63887,-35.3417
0.608002,-25.444
0.192842,-14.2676
1.00623,-64.3365
1.11059,-68.8387
1.1387,-76.7563
1.06577,-69.0148
0.206438,-13.2179
0.929565,-36.0051
1.09242,-59.71
0.918609,-63.0879
1.2273,-81.769
0.280232,-21.6194
0.889879,-55.8265
1.51113,-92.2652
0.194147,-11.2313
0.935048,-54.7774
1.49439,-82.4794
1.77045,-104.894
1.15808,-76.8555
0.763678,-52.4286
0.704046,-30.7972
0.256678,-17.1194
1.04406,-60.8867
0.501929,-22.9466
0.330901,-6.00441
1.66157,-115.129
0.699493,-46.7339
0.322277,-12.9195
1.36581,-56.1427
1.0385,-46.0051
1.75802,-117.64
1.46312,-87.5558
1.04761,-69.1067
1.26965,-72.2312
0.838888,-61.8887
1.48297,-100.98
0.662252,-37.4489
1.09879,-67.9705
0.764581,-41.8257
0.643875,-39.8319
0.359881,-21.5712
0.709931,-46.2645
0.950887,-56.1451
1.06916,-53.8295
0.548241,-30.3897
0.457934,-36.8804
0.878333,-10.1049
1.5294,-89.4429
0.300254,-22.3669
1.38312,-83.8714
1.25554,-81.4944
1.24493,-93.6394
0.158627,-10.6802
0.948116,-47.3039
0.605164,-39.1806
1.31966,-67.7127
0.0574932,-4.43046
0.535986,-28.5775
0.879593,-55.4221
0.425794,-25.1889
0.430037,-29.5875
0.806127,-31.3125
0.56084,-33.4099
0.43175,-31.2454
0.260491,-21.2562
0.124779,-5.19161
0.497842,-27.6061
1.05648,-67.014
1.07142,-62.3322
0.3928,-34.4253
1.15843,-70.8767
0.22905,-21.6651
0.170308,-6.25846
0.974029,-65.7274
1.66023,-102.889
0.462006,-29.4225
1.31673,-54.8359
0.399928,-15.6792
0.977461,-64.7168
1.65097,-110.783
1.48076,-98.7744
1.91012,-106.366
1.27942,-56.707
0.367683,-29.2978
0.504883,-25.412
1.62841,-66.3943
0.907562,-57.9981
0.416356,-28.0252
1.34574,-56.8932
1.88228,-117.447
1.21761,-79.6607
0.74565,-37.6587
0.843512,-58.6939
1.11171,-70.9464
1.31737,-83.7077
1.44023,-91.1756
1.32426,-81.1092
1.49298,-96.6972
0.351537,-25.5597
0.810826,-42.0246
1.97691,-135.258
0.756634,-33.5799
0.696401,-33.6382
0.357093,-26.2306
0.292465,-15.6224
1.50387,-85.2996
0.981433,-65.7365
0.132662,-11.3494
1.58741,-66.4349
0.706142,-42.9385
0.319953,-25.7425
0.727732,-26.6284
1.59149,-94.4897
1.05619,-61.7977
1.14372,-45.4658
0.495869,-30.4107
1.4672,-97.5867
0.326551,-21.0322
0.636247,-42.4693
1.14161,-85.0666
1.80977,-114.578
0.876919,-56.2288
0.996779,-32.0046
1.23071,-49.4167
1.48805,-75.7906
0.618069,-35.0243
0.470262,-25.7434
0.0808307,0.810802
0.0979262,-6.78411
0.385412,-24.5545
0.544885,-31.1902
0.675706,-32.1141
0.553957,-37.4401
1.80467,-114.336
0.798371,-46.4477
1.37885,-55.0327
1.60114,-104.028
0.647181,-26.045
1.1733,-87.8092
1.20331,-81.5648
0.948656,-61.9172
0.765521,-52.1331
0.585186,-34.891
0.297812,-17.6502
0.110148,-5.06913
0.54523,-33.598
0.834862,-52.0307
0.496702,-35.2045
1.30188,-61.3154
1.37958,-68.4987
0.651228,-45.5885
1.34642,-73.6336
0.8357,-59.257
0.213583,-5.10746
0.104526,-8.10604
0.861003,-47.3253
0.336843,-16.5992
0.79083,-57.3715
0.747127,-46.8929
0.766764,-45.0256
1.54594,-102.717
1.01244,-62.4228
0.168563,-13.1142
0.463387,-18.1651
0.357044,-22.5801
0.520444,-22.4275
0.733149,-44.4121
0.162383,-11.6066
0.563144,-28.1957
0.891836,-62.3625
0.631737,-46.4563
0.686722,-40.4054
0.180775,-5.9341
1.02253,-64.0781
1.02465,-64.5481
0.180161,-10.504
0.262466,-14.5148
0.554221,-32.5473
0.512856,-31.9438
0.266333,-12.8224
1.47759,-98.7198
0.258963,-7.651
0.859692,-46.3336
1.14095,-65.0708
0.394469,-25.0811
1.35919,-63.4766
0.79601,-47.1388
0.836161,-50.1429
1.00147,-44.9607
1.44146,-76.8384
1.48981,-93.4465
0.68017,-24.7815
0.330605,-17.7857
1.59325,-80.7231
0.552805,-27.1754
1.43739,-89.6618
0.953491,-60.1577
0.729084,-35.2994
0.180713,-10.4023
0.785751,-51.3648
0.272798,-12.8251
0.241763,-12.5985
0.826465,-61.2193
0.2306,-9.722
0.973423,-42.4793
0.943366,-64.9873
0.262323,-20.6078
1.98182,-75.2133
0.226526,-13.613
0.894329,-58.8678
0.573334,-38.386
0.736468,-47.1565
1.7703,-121.368
0.604496,-27.3356
0.981965,-40.8333
0.665553,-55.7549
0.724231,-32.871
1.55324,-56.1996
0.664827,-51.0053
0.484774,-32.0754
1.55739,-86.1305
0.691331,-34.7142
1.30121,-90.1472
1.50808,-89.4087
0.518722,-35.7796
0.898576,-41.8765
0.718374,-27.8295
0.899607,-55.4099
1.22389,-78.3182
1.22774,-76.8087
1.90729,-74.0768
0.0973328,-8.06583
0.689512,-40.9003
0.114885,-8.43248
0.782479,-51.1257
0.532252,-37.966
1.22826,-67.4444
1.96715,-110.854
0.992109,-71.1383
0.0578728,-2.99719
0.606052,-27.4047
0.786736,-38.9204
0.208391,-13.2352
0.168878,-11.7764
0.710466,-32.6722
0.920062,-40.4805
0.583451,-34.4395
0.925768,-57.5674
1.22641,-73.3735
1.16812,-78.3474
0.535318,-34.0629
0.553559,-43.4177
0.774464,-41.0412
1.09885,-74.9099
0.476122,-15.6137
0.482107,-26.6848
0.64064,-33.497
